(344,'135894','서울','강남구','신사동','604∼621')
(345,'135895','서울','강남구','신사동','622∼634')
(346,'135896','서울','강남구','신사동','635∼650')
(347,'135897','서울','강남구','신사동','651∼666')
(348,'135120','서울','강남구','신사동','')
(349,'135902','서울','강남구','압구정동 갤러리아백화점','')
(350,'135787','서울','강남구','압구정동 구현대아파트','(10∼25동)')
(351,'135903','서울','강남구','압구정동 구현대아파트','(31∼56동)')
(352,'135905','서울','강남구','압구정동 구현대아파트','(61∼65동)')
(353,'135788','서울','강남구','압구정동 구현대아파트','(71∼79동)')
(354,'135905','서울','강남구','압구정동 구현대아파트','(80∼87동)')
(355,'135904','서울','강남구','압구정동 구현대아파트','(91∼95동)')
(356,'135785','서울','강남구','압구정동 미성아파트','')
(357,'135786','서울','강남구','압구정동 신현대아파트','(101∼114동)')
(358,'135976','서울','강남구','압구정동 신현대아파트','(115∼127동)')
(359,'135794','서울','강남구','압구정동 한양아파트','(1∼11동)')
(360,'135906','서울','강남구','압구정동 한양아파트','(21∼26동)')
(361,'135794','서울','강남구','압구정동 한양아파트','(31∼36동)')
(362,'135904','서울','강남구','압구정동 한양아파트','(41∼45동)')
(363,'135906','서울','강남구','압구정동 한양아파트','(51∼81동)')
(364,'135510','서울','강남구','압구정동 현대백화점본사','')
(365,'135724','서울','강남구','압구정동 현대백화점본점','')
(366,'135789','서울','강남구','압구정동 현대아파트','(201∼211동)')
(367,'135898','서울','강남구','압구정동','369∼385')
(368,'135900','서울','강남구','압구정동','386∼388')
(369,'135898','서울','강남구','압구정동','389∼396')
(370,'135900','서울','강남구','압구정동','397')
(371,'135898','서울','강남구','압구정동','398∼407')
(372,'135899','서울','강남구','압구정동','408∼425')
(373,'135900','서울','강남구','압구정동','426∼434')
(374,'135901','서울','강남구','압구정동','435∼451')
(375,'135903','서울','강남구','압구정동','452∼455')
(376,'135510','서울','강남구','압구정동','456')
(377,'135905','서울','강남구','압구정동','458∼469')
(378,'135903','서울','강남구','압구정동','470∼480')
(379,'135904','서울','강남구','압구정동','481∼488')
(380,'135511','서울','강남구','압구정동','489∼490')
(381,'135906','서울','강남구','압구정동','491∼528')
(382,'135110','서울','강남구','압구정동','')
(383,'135984','서울','강남구','역삼1동 강남파이낸스센터','')
(384,'135706','서울','강남구','역삼1동 공무원연금관리공단','')
(385,'135703','서울','강남구','역삼1동 과학기술회관','')
(386,'135707','서울','강남구','역삼1동 남영빌딩','')
(387,'135564','서울','강남구','역삼1동 두산위브오피스텔','')
(388,'135934','서울','강남구','역삼1동 메리츠타워','')
(389,'135709','서울','강남구','역삼1동 빅토리아빌딩','')
(390,'135979','서울','강남구','역삼1동 삼부빌딩','')
(391,'135751','서울','강남구','역삼1동 삼성제일빌딩','')
(392,'135768','서울','강남구','역삼1동 삼일프라자오피스텔','')
(393,'135711','서울','강남구','역삼1동 삼흥빌딩','')
(394,'135753','서울','강남구','역삼1동 서초세무서','')
(395,'135917','서울','강남구','역삼1동 성지하이츠1차빌딩','')
(396,'135717','서울','강남구','역삼1동 성지하이츠3차빌딩','')
(397,'135718','서울','강남구','역삼1동 아가방빌딩','')
(398,'135565','서울','강남구','역삼1동 아남타워빌딩','')
(399,'135978','서울','강남구','역삼1동 아주빌딩','')
(400,'135574','서울','강남구','역삼1동 어울림아파트','(101∼103동)')
(401,'135550','서울','강남구','역삼1동 엘아이지타워','')
(402,'135748','서울','강남구','역삼1동 여삼빌딩','')
(403,'135753','서울','강남구','역삼1동 역삼빌딩','')
(404,'135981','서울','강남구','역삼1동 역삼하이츠빌딩','')
(405,'135750','서울','강남구','역삼1동 우덕빌딩','')
(406,'135754','서울','강남구','역삼1동 유니온센터오피스텔','')
(407,'135980','서울','강남구','역삼1동 지식재산센터','')
(408,'135914','서울','강남구','역삼1동 큰길타워빌딩','')
(409,'135982','서울','강남구','역삼1동 푸르덴셜타워','')
(410,'135784','서울','강남구','역삼1동 풍림빌딩','')
(411,'135752','서울','강남구','역삼1동 한국자산관리공사','')
(412,'135723','서울','강남구','역삼1동 한국타이어빌딩','')
(413,'135755','서울','강남구','역삼1동 한독약품빌딩','')
(414,'135983','서울','강남구','역삼1동 한솔빌딩','')
(415,'135792','서울','강남구','역삼1동 혜천빌딩','')
(416,'135985','서울','강남구','역삼1동 GS강남타워','')
(417,'135977','서울','강남구','역삼1동 ING타워','')
(418,'135769','서울','강남구','역삼1동 KTB네트워크','')
(419,'135907','서울','강남구','역삼1동','601∼618')
(420,'135908','서울','강남구','역삼1동','619∼636')
(421,'135909','서울','강남구','역삼1동','637∼641')
